ABIS CAN, Abis Canadensis-Pinus Canadensis, Hemlock Spruce\1
PETROSELINUM, Petroselinum, Parsley\875
875 ,4   ,6   ,16  ,16  
PEUMUS BOLDUS, Peumus Boldus, Boldo\876
876 ,7   ,7   ,28  ,28  
PHASEOLUS, Phaseolus, Dwarf-Bean\877
877 ,12  ,14  ,56  ,48  
PHELLANDRIUM, Phellandrium, Water Dropwort\878
878 ,20  ,25  ,95  ,79  
PHLEUM PRATENSE, Phleum Pratence, Timothy Grass\879
879 ,5   ,5   ,20  ,20  
PHLORIDZIN, Phloridzen, a Glucosidal Principle Obtained from the Bark of the Root of the Apple and other Fruit Trees\880
880 ,4   ,4   ,16  ,16  
PHOS-AC, Phosphoricum Acidum, Glacial Phosphoric Acid*\881
881 ,133 ,138 ,590 ,570 
PHOS, Phosphorus, Phosphorus*\882
882 ,287 ,288 ,1224,1224
PHOSPH HYDROGENATUS, Phosphorus Hydrogenatus\883
883 ,3   ,3   ,12  ,12  
PHOSPH PENTACHLORIDE, Phosphorus Pentachloride\884
884 ,2   ,2   ,8   ,8   
PHYSALIS, Physalis - Solanum Vesicarium, Alkekengi - Winter Cherry\885
885 ,30  ,35  ,144 ,124 
PHYSOSTIGMA, Physostigma, Caiabar Bean\886
886 ,56  ,56  ,226 ,226 
PHYT BERRY, Phytolacca Berry\887
887 ,2   ,2   ,8   ,8   
PHYT, Phytolacca Decandra, Pokeroot*\888
888 ,125 ,129 ,522 ,506 
PICRICUM ACIDUM, Picricum Acidum, Picric Acid (Trinitrophenol)*\889
889 ,57  ,59  ,246 ,238 
PICROTOXIN, Picrotoxin, Alkaloid of Cocculus\890
890 ,4   ,4   ,16  ,16  
PILO, Pilocarpinus Microphyllus, Pilocarpine (Jaborandi)*\891
891 ,53  ,61  ,244 ,212 
PILO-MUR, Pilocarpin Mur.\892
892 ,3   ,3   ,12  ,12  
PIMENTO, Pimento, Allspice\893
893 ,2   ,2   ,8   ,8   
PIMPINELLO, Pimpinello, Bibernell\894
894 ,6   ,6   ,24  ,24  
PINUS LAMBERTINA, Pinus Lambertina, Sugar Pine\895
895 ,3   ,3   ,12  ,12  
PINUS LAMBERTINA SAP, Pinus Lambertina Sap, Sugar Pine Sap\896
896 ,2   ,2   ,8   ,8   
PINUS SYLVESTRIS, Pinus Sylvestris, Scotch Pine\897
897 ,11  ,13  ,53  ,45  
PIPER METHYSTICUM, Piper Methysticum, Kava-Kava\898
898 ,19  ,19  ,86  ,86  
PIPER NIGRUM, Piper Nigrum, Black Pepper\899
899 ,28  ,28  ,117 ,117 
PIPERAZINUM, Piperazinum\900
900 ,6   ,6   ,24  ,24  
PISCIDIA, Piscidia, White Dogwood\901
901 ,6   ,6   ,26  ,26  
PITUITARY GLAND, Pituitary Gland\902
902 ,8   ,8   ,34  ,34  
PITUITRIN, Pituitrin\903
903 ,1   ,1   ,4   ,4   
PIX LIQUIDA, Pix Liquida, Pine-Tar\904
904 ,11  ,16  ,64  ,44  
PLANTAGO MAJOR, Plantago Major, Plantain\905
905 ,32  ,42  ,169 ,129 
PLATANUS OCCIDENTALIS, Platanus Occidentalis, Sycamore-Buttonwood\906
906 ,3   ,5   ,20  ,12  
PLAT, Platinum, Platinum*\907
907 ,64  ,77  ,327 ,277 
PLATINUM MURIATICUM, Platinum Muriaticum\908
908 ,5   ,5   ,20  ,20  
PLATINUM MURIATICUM NAT., Platinum Muriaticum Nat\909
909 ,2   ,2   ,8   ,8   
PLUMBAGO, Plumbago Littoralis, A Brazilian Plant\910
910 ,5   ,5   ,20  ,20  
PLUM, Plumbum Metallicum, Lead*\911
911 ,112 ,122 ,508 ,472 
PLUMB ACET, Plumbum Acetate\912
912 ,2   ,2   ,8   ,8   
PLUMB CHROM, Plumbum Chromicum\913
913 ,3   ,3   ,12  ,12  
PLUM-I, Plumbum Iod.\914
914 ,12  ,12  ,48  ,48  
PLUMB PHOSPH, Plumbum Phosph.\915
915 ,2   ,2   ,8   ,8   
PLUMERIA, Plumeria Cellinus\916
916 ,1   ,1   ,4   ,4   
PODO, Polophylium, May Apple*\917
917 ,73  ,106 ,425 ,297 
PNEUMOCOCIN, Pneumococin 200\918
918 ,4   ,4   ,15  ,15  
POLYCTRICHUM, Polyctrichum, Haircap Moss\919
919 ,1   ,1   ,4   ,4   
POLYGONUM AVI, Polygonum Aviculare, Knot-Grass\920
920 ,5   ,6   ,24  ,20  
POLYGONUM PERSICARIA, Polygonum Persicaria\921
921 ,3   ,3   ,12  ,12  
POLYGONUM PUNC, Polygonum Punctatum (Hydropiper), Smartweed\922
922 ,17  ,17  ,68  ,68  
POLYGONUM SAG, Polygonum Sagitatum, Arrow-Leaved or Tear-Thumb\923
923 ,5   ,5   ,20  ,20  
POLYMNIA, Polymnia Uvedalia, Bears-foot\924
924 ,4   ,4   ,16  ,16  
POLYPORUS PIN, Polyporus Pinicola, Pine Agaric\925
925 ,7   ,8   ,28  ,28  
POLYTRICHUM, Polytrichum Juniperinum, Ground Moss\926
926 ,4   ,4   ,16  ,16  
POPULUS CAND, Populus Candicans, Balm of Gilead\927
927 ,14  ,16  ,62  ,58  
POPULUS TREM, Populus Tremuloides, American Aspen\928
928 ,16  ,20  ,80  ,64  
POTHOS FOET, Pothos Foetidus, Skunk-Cabbage - Ictodes\929
929 ,15  ,16  ,68  ,64  
PRIMULA FARINOSA, Primula Farinosa, the Wild Primrose\930
930 ,1   ,1   ,4   ,4   
PRIMULA OBCONICA, Primula Obconica, Primrose\931
931 ,23  ,23  ,91  ,91  
PRIMULA VERIS, Primula Veris, Cowslip\932
932 ,15  ,15  ,62  ,62  
PROPYLAMIN, Propylamin - Trimethylaminum, Distilled Herring-Brine\933
933 ,8   ,9   ,38  ,34  
PROTARGOL, Protargol\934
934 ,4   ,4   ,18  ,18  
PRUNELLA, Prunella, Self-Heal\935
935 ,1   ,1   ,4   ,4   
PRUNUS PADUS, Prunus Padus, Bird-Cherry\936
936 ,3   ,3   ,12  ,12  
PRUNUS SPINOSA, Prunus Spinosa, Black-Thorn\937
937 ,31  ,32  ,128 ,124 
PRUNUS VIRGINIANA, Prunus Virginiana, Wild Cherry\938
938 ,6   ,6   ,24  ,24  
PSORALEA, Psoralea, a Colombian plant\939
939 ,5   ,5   ,20  ,20  
PSOR, Psorinum, A Scabies Vesicle*\940
940 ,116 ,118 ,507 ,500 
PTELEA, Ptelea, Wafer-Ash\941
941 ,30  ,37  ,144 ,121 
PULEX, Pulex Irritans, Common Flea*\942
942 ,30  ,40  ,154 ,122 
PULMO VULPIS, Pulmo Vulpis, Wolf's Lung\943
943 ,2   ,2   ,8   ,8   
PULS, Pulsatilla, Anemone (Wild Flower)*\944
944 ,279 ,328 ,1413,1168
PYRARARA, Pyrarara\945
945 ,5   ,5   ,20  ,20  
PYROGENIUM, Pyrogenium, Artificial Sepsin\946
946 ,69  ,71  ,297 ,289 
PYRUS, Pyrus, Mountain Ash\947
947 ,5   ,5   ,20  ,20  
PYRUS MALUS, Pyrus Malus, Crab-Apple Tree\948
948 ,1   ,1   ,4   ,4   
QUASSIA, Quassia - Picraena Excelsa, Quassia-Wood\949
949 ,18  ,20  ,82  ,74  
QUERCUS, Quercus Glandium Spiritus, Spirit distilled from Tincture of Acorn Kernels\950
950 ,8   ,8   ,34  ,34  
QUILLAYA, Quillaya Saponaria, Chile Soap-Bark\951
951 ,8   ,9   ,36  ,32  
QUINIDIN, Quinidin, Isometric Methoxyl Compound\952
952 ,2   ,2   ,8   ,8   
RADIUM, Radium, Radium Bromide\953
953 ,82  ,82  ,337 ,337 
RAN ACRIS, Ranunculus Acris\954
954 ,1   ,1   ,4   ,4   
RAN BULB, Ranunculus Bulbosus, Buttercup*\955
955 ,40  ,43  ,168 ,160 
RAN FLAMMULA, Ranunculus Flammula\956
956 ,2   ,2   ,8   ,8   
RAN GLACIALIS, Ranunculus Glacialis, Reindeer Flower Carlina\957
957 ,3   ,3   ,12  ,12  
RAN REPENS, Ranunculus Repens\958
958 ,1   ,1   ,4   ,4   
RANUNCULLUS SCELERATUS, Ranunculus Sceleratus, Marsh Buttercup\959
959 ,23  ,25  ,103 ,95  
RAPHANUS, Raphanus, Black Garden Radish\960
960 ,30  ,30  ,130 ,130 
RATANB., Ratanb\961
961 ,2   ,2   ,8   ,8   
RATANHIA, Ratanhia, Krameria - Mapato\962
962 ,20  ,26  ,104 ,80  
RESORCIN, Resorcin\963
963 ,2   ,2   ,7   ,7   
RHAMNUS CAL, Rhamnus Californica, California Coffee-Tree\964
964 ,49  ,53  ,215 ,199 
RHAMNUS CATH, Rhamnus Cathartica or Rhamnus Frangula, European Buchthorn\965
965 ,5   ,6   ,24  ,20  
RHAMNUS PUR, Rhamnus Purshiana, Cascara Sagrada\966
966 ,2   ,2   ,8   ,8   
RHEUM, Rheum, Rhubarb\967
967 ,23  ,27  ,119 ,100 
RHODIUM, Rhodium, Metal Chemical Element\968
968 ,17  ,17  ,70  ,70  
RHOD, Rhododendron, Snowrose*\969
969 ,43  ,52  ,209 ,180 
RHUS AROM, Rhus Aromatica, Fragrant Sumach\970
970 ,10  ,12  ,48  ,40  
RHUS DIV, Rhus Diversiloba, California Poison Oak*\971
971 ,7   ,7   ,30  ,30  
RHUS GLAB, Rhus Glabra, Smooth Sumach\972
972 ,9   ,10  ,42  ,38  
RHUS RADICANS, Rhus Radicans\973
973 ,6   ,7   ,25  ,22  
RHUS-TOX, Rhus Toxicodendron, Poison Ivy (don't try to make yourself)*\974
974 ,262 ,264 ,1077,1069
RHUS VENENATA, Rhus Venenata, Poison-Elder or Poison Sumack*\975
975 ,20  ,24  ,100 ,84  
RICINUS COMMUNIS, Ricinus Communis - Bofareira, Castor-Oil\976
976 ,19  ,20  ,76  ,76  
ROBINIA, Robinia, Yellow Locust\977
977 ,26  ,32  ,130 ,106 
ROSA DAMASCENA, Rosa Damascena, Damask Rose\978
978 ,4   ,4   ,16  ,16  
ROSMARINUS, Rosmarinus\979
979 ,5   ,5   ,22  ,22  
RUBIA TINCTORUM, Rubia Tinctorum, Madder\980
980 ,6   ,7   ,28  ,24  
RUBUS, Rubus Villosus, Blackberry\981
981 ,2   ,2   ,8   ,8   
RUMEX, Rumex\982
982 ,0   ,0   ,0   ,0   
RUMEX ACETOSA, Rumex Acetosa, Sheep Sorrel\983
983 ,5   ,5   ,20  ,20  
RUMEX CRISPUS, Rumex Crispus, Yellow Dock\984
984 ,34  ,37  ,141 ,133 
RUMEX OBTUSIFOLIUS, Rumex Obtusifolius - Lapathum, Broad-Leaf Dock\985
985 ,3   ,3   ,12  ,12  
RUTA, Ruta Graveolens, Rue-bitterwort*\986
986 ,80  ,81  ,327 ,323 
SABAD, Sabadilla, Cevadilla Seed.  Asagrea Officialis*\987
987 ,63  ,63  ,275 ,275 
SABAL SERRULATA, Sabal Serrulata, New Palmetto\988
988 ,33  ,44  ,182 ,138 
SABN, Sabina, Savine*\989
989 ,71  ,75  ,310 ,294 
SACCHARIN, Saccharin\990
990 ,5   ,5   ,20  ,20  
SACCHARUM LACTIS, Saccharum Lactis, Sugar of Milk - Lactose\991
991 ,7   ,7   ,28  ,28  
SACCHARUM OFFICINALE, Saccharum Officinale - Sucrose, Cane-Sugar\992
992 ,13  ,13  ,54  ,54  
SALAMAND, Salamandra [Bufo]\993
993 ,2   ,2   ,8   ,8   
SALICYLICUM ACIDUM, Salicylicum Acidum, Salicylic Acid\994
994 ,41  ,41  ,164 ,164 
SALIX NIGRA, Salix Nigra, Black-Willow\995
995 ,20  ,20  ,92  ,92  
SALMARINUM SEA SALT, Salmarinum Sea Salt\996
996 ,4   ,4   ,16  ,16  
SALOL, Salol\997
997 ,3   ,3   ,12  ,12  
SALVIA OFFICINALIS, Salvia Officinalis, Sage\998
998 ,6   ,7   ,28  ,24  
SALVIA SCLERATA, Salvia Sclerata\999
999 ,1   ,1   ,6   ,6   
SAMBUCUS CANADENSIS, Sambucus Canadensis\1000
1000,1   ,2   ,8   ,4   
SAMBUCUS NIGRA, Sambucus Nigra, Elder\1001
1001,43  ,47  ,194 ,178 
SANG, Sanguinaria, Blood Root*\1002
1002,93  ,107 ,429 ,373 
SANG NIT, Sanguinarina Nitrica, Sanguinaria Nitrate\1003
1003,32  ,32  ,128 ,128 
SANG-O, Sanguisorba Officinalis, a member of the Rosacea family\1004
1004,9   ,9   ,36  ,36  
SANG TART, Sanguinarina Tartaricum\1005
1005,3   ,3   ,12  ,12  
SANGUISUGA 30, Sanguisuga 30, Leech\1006
1006,3   ,3   ,12  ,12  
SANICULA, Sanicula (Aqua), The Water of Sanicula Springs, Ottawa, Ill.\1007
1007,34  ,34  ,138 ,138 
SANTONIN, Santoninum, Santonin\1008
1008,32  ,42  ,168 ,128 
SAPONARIA, Saponaria, Soap Root\1009
1009,30  ,36  ,152 ,128 
SAPONIN, Saponin\1010
1010,13  ,13  ,56  ,56  
SARCOLACTIC ACID, Sarcolactic Acid\1011
1011,19  ,21  ,82  ,78  
SARRACENIA PURP, Sarracenia Purpurea, Pitcher-plant\1012
1012,17  ,17  ,70  ,70  
SARS, Sarsaparilla, Smilax*\1013
1013,73  ,87  ,348 ,292 
SAURURUS, Saururus, Lizard's Tail\1014
1014,3   ,3   ,12  ,12  
SAXONITE, Saxonite\1015
1015,5   ,5   ,20  ,20  
SCOPOLA, Scopola, Japanese Belladonna\1016
1016,4   ,4   ,20  ,20  
SCORPIO, Scorpio\1017
1017,3   ,3   ,12  ,12  
SCROPHULARIA NOD, Scrophularia Nodosa, Knotted Figwort\1018
1018,34  ,37  ,149 ,137 
SCUTELLARIA LAT, Scutellaria Lateriflora, Skullcap\1019
1019,33  ,36  ,162 ,146 
SEC, Secale Cornutum - Claviceps Purpurea, Ergot*\1020
1020,108 ,108 ,442 ,442 
SEDUM ACRE, Sedum Acre, Small Houseleek\1021
1021,8   ,8   ,32  ,32  
SEDUM REPENS, Sedum Repens, S. Alpestre\1022
1022,3   ,3   ,12  ,12  
SEDUM TELEPHIUM, Sedum Telephium\1023
1023,4   ,4   ,16  ,16  
SELAGINELLA, Selaginella\1024
1024,2   ,2   ,10  ,10  
SELENIUM, Selenium, The Element Selenium\1025
1025,53  ,55  ,228 ,220 
SEMPERVIVUM TECTORUM, Sempervivum Tectorum, Houseleek\1026
1026,17  ,19  ,76  ,68  
SENC, Senecio Aureus, Squaw-Weed (Golden Ragwort)*\1027
1027,43  ,45  ,190 ,182 
SENECIO JACOBAA, Senecio Jacobaa\1028
1028,3   ,3   ,12  ,12  
SENEGA, Senega, Snakewort\1029
1029,50  ,57  ,228 ,204 
SENNA, Senna, Cassia Acutifolia\1030
1030,14  ,14  ,56  ,56  
SEP, Sepia Officinalis, Cuttle Fish Ink*\1031
1031,278 ,292 ,1223,1166
SEPIN, Sepin\1032
1032,0   ,0   ,0   ,0   
SERUM ANGUILLAR ICHTHYOTOXIN, Serum Anguillar Ichthyotoxin, Eel Serum\1033
1033,13  ,16  ,62  ,54  
SILICA MARINA, Silica Marina, Sea-Sand\1034
1034,2   ,2   ,8   ,8   
SIL, Silicea, Quartz (Pure Flint)*\1035
1035,263 ,263 ,1106,1106
SILICO-SULPHOCALCITE (SLAG), Silico-Sulphocalicite of Alumina, Slag - blast iron furnace tinder\1036
1036,6   ,6   ,24  ,24  
SILPHION CYRENAICUM, Siphion Cyrenaicum\1037
1037,1   ,1   ,4   ,4   
SILPHIUM, Silphium, Rosin-Weed\1038
1038,10  ,10  ,40  ,40  
SINAPIS ALBA, Sinapis Alba, White Mustard\1039
1039,3   ,4   ,16  ,12  
SINAPIS NIGRA, Sinapis Nigra - Brassica Nigra, Black Mustard\1040
1040,27  ,27  ,108 ,108 
SISYRINCHIUM, Sisyrinchium, Blue-eyed Grass\1041
1041,1   ,1   ,4   ,4   
SKATOL, Skatol\1042
1042,19  ,19  ,88  ,88  
SKOOKUM-CHUCK, Skookum-Chuck, Chuck - Water and Skookum - Strong (Salts from Water from Medical Lake near Spokane, Wash.\1043
1043,9   ,9   ,36  ,36  
SODII BICARBONAS, Sodii Bicarbonas\1044
1044,1   ,1   ,4   ,4   
SOLANINUM ACETICUM, Solaninum Aceticum\1045
1045,1   ,1   ,4   ,4   
SOLANINUM PSEUDOCAPS, Solaninum Pseudocaps\1046
1046,1   ,1   ,4   ,4   
SOLANINUM TUBEROS AGROTANS, Solaninum Tuberos Agrotans, Diseased Potato\1047
1047,5   ,5   ,22  ,22  
SOLANUM LYCOPERSICUM, Solanum Lycopersicum - Lycopersicum Esculentum, Tomato\1048
1048,40  ,47  ,188 ,164 
SOLANUM CAROLINENSE, Solanum Carolinense, Horse-Nettle\1049
1049,5   ,5   ,20  ,20  
SOLAN MAMMOSUM, Solanum Mammosum, Apple of Sodom\1050
1050,1   ,1   ,4   ,4   
SOLANUM NIGRUM, Solanum Nigrum, Black Nightshade\1051
1051,22  ,22  ,94  ,94  
SOLAN OLERACEUM, Solanum Oleraceum\1052
1052,1   ,1   ,4   ,4   
SOLAN TUBEROSUM, Solanum Tuberosum, Potato Berries\1053
1053,3   ,3   ,12  ,12  
SOLAN VESICARIUM, Solanum Vesicarium\1054
1054,1   ,1   ,4   ,4   
SOLIDAGO VIRGA, Solidago Virga, Golden-Rod\1055
1055,35  ,36  ,144 ,140 
SPARTIUM SCOPARIUM, Spartium Scoparium - Cystisus Scoparius, Broom\1056
1056,13  ,13  ,53  ,53  
SHPINGURUS, Sphingurus\1057
1057,3   ,3   ,12  ,12  
SPIG, Spigelia, Pinkroot*\1058
1058,60  ,89  ,360 ,242 
SPIGELIA MARYLANDICA, Spigelia Marylandica\1059
1059,6   ,6   ,23  ,23  
SPIRAEA ULMARIA, Spiraea Ulmaria, Hardhack\1060
1060,10  ,10  ,43  ,43  
SPIRANTHES, Spiranthes, Lady's Tresses\1061
1061,21  ,21  ,84  ,84  
SPIRITUS, Spiritus Aetheris Compositus, Hoffman's Anodyne\1062
1062,2   ,2   ,8   ,8   
SPONG, Spongia Tosta, Roasted Marine Sponge*\1063
1063,98  ,131 ,534 ,404 
SQUILLA MARITIMA, Squilla Maritima, Sea-Onion\1064
1064,27  ,28  ,108 ,108 
STAN, Stannum, Tin*\1065
1065,75  ,82  ,334 ,310 
STANN IOD, Stannum Iod\1066
1066,8   ,9   ,36  ,32  
STAPH, Staphisagria, Stavesacre*\1067
1067,122 ,122 ,543 ,543 
STAPHYLOCCIN, Staphyloccin\1068
1068,6   ,7   ,28  ,24  
STELLARIA MEDIA, Stellaria Media, Chickweed\1069
1069,31  ,32  ,130 ,126 
STERCULIA, Sterculia, Kola-Nut\1070
1070,6   ,6   ,28  ,28  
STICTA, Sticta, Lungwort\1071
1071,44  ,44  ,181 ,181 
STIGMATA MAYDIS, Stigmata Maydis - Zea, Corn-Silk\1072
1072,13  ,22  ,88  ,52  
STILLINGIA, Stillingia, Queen's Root\1073
1073,27  ,27  ,108 ,108 
STIRRBINUM, Stirrbinum, Cancer Nosode\1074
1074,4   ,4   ,16  ,16  
STOVAIN, Stovain\1075
1075,1   ,1   ,4   ,4   
STRAMONIUM, Stramonium, Thorn-Apple\1076
1076,67  ,67  ,293 ,293 
STREPTOCCIN, Streptoccin\1077
1077,1   ,1   ,4   ,4   
STRONTIA, Strontia, Carbonate of Strontia\1078
1078,50  ,50  ,206 ,206 
STRONTIUM BROM, Strontium Bromide\1079
1079,2   ,2   ,8   ,8   
STRONTIUM NIT, Strintium Nitrate\1080
1080,3   ,3   ,13  ,13  
STROP, Strophanthus Hispidus, Onaye (Iree) or Kombe-Seed*\1081
1081,47  ,48  ,191 ,187 
STRYCH ARS, Strichnin Ars\1082
1082,12  ,12  ,48  ,48  
STRYCH ET FERR CIT, Strychnin Et Ferr. Cit.\1083
1083,3   ,3   ,12  ,12  
STRYCH NIT, Strychnin. Nit.\1084
1084,1   ,1   ,5   ,5   
STRYCH SULPH, Strychnin. Sulph.\1085
1085,1   ,1   ,4   ,4   
STRYCH VALERIN, Strychnin. Valerin.\1086
1086,2   ,2   ,7   ,7   
STRYCHNINUM, Strychninum, Alkaloid of Nux Vomica\1087
1087,61  ,63  ,257 ,249 
STRYCHNIA PHOSPHORICA, Strychnia Phosphorica, Phosphate of Strychnin\1088
1088,24  ,30  ,125 ,101 
SUCCINIC ACID, Succinic Acid\1089
1089,6   ,6   ,24  ,24  
SUCCINUM, Succinum, Electron. Amber - A Fossil Resin\1090
1090,12  ,12  ,54  ,54  
SULFONAL, Sulfonal, A Coal-Tar Product\1091
1091,43  ,43  ,186 ,186 
SUL, Sulphur, The Element Sulphur (Brimstone)*\1092
1092,319 ,330 ,1373,1321
SULPHUR HYDROGENISATUM, Sulphur Hydrogenisatum\1093
1093,3   ,3   ,16  ,16  
SULPHUR TEREBINTHINATUM, Sulphur Terebinthinatum\1094
1094,2   ,2   ,8   ,8   
SULPHUR IODATUM, Sulphur Iodatum, Iodide of Sulphur\1095
1095,16  ,19  ,76  ,64  
SULPHURICUM ACIDUM, Sulphuricum Acidum, Sulfuric Acid\1096
1096,56  ,57  ,233 ,229 
SUL-AC, Sulfurous Acid, Sulfurous Acid (H2SO3)*\1097
1097,18  ,18  ,74  ,74  
SUMBUL, Sumbul - Ferula Sumbul, Musk-Root\1098
1098,30  ,30  ,125 ,125 
SYMPHORICARPUS, Symphoricarpus Racemosa, Snowberry\1099
1099,12  ,17  ,67  ,47  
SYMPH, Symphytum Officinale, Comfrey - Knitbone*\1100
1100,26  ,31  ,123 ,103 
SYPHILINUM, Syphilinum, The Syphilitic Virus - A Nosode\1101
1101,60  ,60  ,249 ,249 
SYZYGIUM JAMBOLANUM, Syzygium Jambolanum, Jambol Seeds - Enlexing, active principle\1102
1102,10  ,13  ,52  ,40  
TAB, Tabacum, Tobacco*\1103
1103,107 ,117 ,474 ,434 
TAMUS, Tamus\1104
1104,2   ,2   ,9   ,9   
TANACETUM VULGARE, Tanacetum Vulgare, Tansy\1105
1105,19  ,22  ,94  ,82  
TANNIC ACID, Tannic Acid, Tannin - Digallic Acid\1106
1106,11  ,11  ,44  ,44  
TARANT, Tarantula, Tarantula*\1107
1107,1   ,1   ,4   ,4   
 TARANT CUBENSIS, Tarentula Cubensis, Cuban Spider\1108
1108,31  ,34  ,136 ,124 
TARENTULA HISPANIA, Tarantula Hispania, Spanish Spider\1109
1109,47  ,55  ,248 ,216 
TARAXACUM, Taraxacum, Dandelion\1110
1110,29  ,30  ,116 ,116 
TART, Tartaricum Acidum, Tartaric Acid*\1111
1111,11  ,11  ,44  ,44  
TAUROCHOLATE, Taurocholate of Soda\1112
1112,5   ,5   ,20  ,20  
TAXUS BACCATA, Taxus Baccata, Yew\1113
1113,16  ,16  ,64  ,64  
TELA ARANEA, Tela Aranea\1114
1114,2   ,2   ,8   ,8   
TELL, Tellurium, Tellurium (the metal)*\1115
1115,46  ,57  ,224 ,188 
TEREBENE, Terebene\1116
1116,5   ,5   ,20  ,20  
TEREBINTHINA, Terebinthina, Turpentine\1117
1117,60  ,67  ,270 ,242 
TETRADYMITE, Tetradymite\1118
1118,7   ,7   ,28  ,28  
TEUCRIUM MARUM, Teucrium Marum, Cat-Thyme\1119
1119,38  ,45  ,185 ,157 
TEUCRIUM SCORODONIA, Teucrium Scorodonia, Wood-Sage\1120
1120,5   ,6   ,20  ,20  
THALAS, Thalaspi Bursa Pastoris, Shepheard's Purse*\1121
1121,3   ,3   ,12  ,12  
THALLIUM, Thallium, The Metal Thallium\1122
1122,19  ,19  ,76  ,76  
THALLIUM PLECTRANTHUS, Thallium Plectranthus\1123
1123,1   ,1   ,4   ,4   
THASPIUM AUREUM, Thaspium Aureum - Zizia, Meadow Parsnip\1124
1124,19  ,19  ,79  ,79  
THEA, Thea, Tea\1125
1125,30  ,30  ,130 ,130 
THEBAINUM, Thebainum\1126
1126,1   ,1   ,4   ,4   
THERIDION, Theridion, Orange-Spider\1127
1127,46  ,52  ,216 ,192 
THIOSINAMINUM, Thiosinaminum - Rhodallin, a Chemical Derived from Oil of Mustard-Seed\1128
1128,25  ,25  ,100 ,100 
THLASPI BURSA PAST, Thlaspi Bursa Pastoris - Capsella, Shepherd's Purse\1129
1129,34  ,38  ,145 ,134 
THUJ, Thuja Occidentalis, White Cedar (Arbor Vitae, tree of life)*\1130
1130,178 ,206 ,839 ,727 
THYMOL, Thymol, Thyme Camphor\1131
1131,21  ,23  ,94  ,86  
THYMUS SERPYLLUM, Thymus Serpyllum, Wild Thyme\1132
1132,7   ,7   ,28  ,28  
THYROID, Thyroid Gland Extract\1133
1133,3   ,3   ,12  ,12  
THYROIDIN, Thyroidinum, Dried Thyroid Gland of the Sheep\1134
1134,89  ,91  ,373 ,363 
TILIA EUROPA, Tilia Europa, Linden\1135
1135,25  ,25  ,101 ,101 
TINOSPORA, Tinospora Cordifolia, a Hindu medicine\1136
1136,1   ,1   ,4   ,4   
TITANIUM, Titanium, The Metal Titanium\1137
1137,10  ,10  ,40  ,40  
TOLA, Tola Aranearum, Spider's Web\1138
1138,12  ,12  ,50  ,50  
TONGO, Tongo - Diptrix Odorata, Seeds of Courmarouna - a tree in Guiana\1139
1139,8   ,8   ,32  ,32  
TORULA Cer, Torula Cerevisiae, Saccharomyces - Yeast Plant\1140
1140,21  ,21  ,86  ,86  
TOXICOPHIS, Toxicophis, Moccasin Snake\1141
1141,3   ,3   ,12  ,12  
TRACHINUS, Trachinus, Stingfish\1142
1142,4   ,4   ,16  ,16  
TRADESCANTIA, Tradescantia\1143
1143,4   ,4   ,16  ,16  
TRIATEMA, Triatema, Kissing Bug\1144
1144,2   ,2   ,8   ,8   
TRIBULUS TERRESTRIS, Tribulus Terrestris, Ikshugandha\1145
1145,8   ,9   ,38  ,34  
TRIFOLIUM PRATENSE, Trifolium Pratense, Red Clover\1146
1146,22  ,23  ,94  ,90  
TRIFOLIUM REPENS, Trifolium Repens, White Clover\1147
1147,5   ,5   ,20  ,20  
TRILLIUM CERNUM, Trillium Cernum\1148
1148,2   ,2   ,8   ,8   
TRILLIUM PENDULUM, Trillium Pendulum, White Beth-Root\1149
1149,33  ,33  ,132 ,132 
TRINITR., Trinitrotoluene (T. N. T.), Trotyl\1150
1150,53  ,53  ,213 ,213 
TRIONAL, Trional\1151
1151,11  ,11  ,45  ,45  
TRIOSTEUM PERFOL, Triosteum Perfoliatum, Fever-Root\1152
1152,18  ,21  ,74  ,74  
TRITICUM, Triticum - Agropyron Repens, Couch-Grass\1153
1153,15  ,19  ,76  ,60  
TROMBIDIUM, Trombidium, Red Acarus of the Fly\1154
1154,9   ,10  ,40  ,36  
TROPAOLUM, Tropaolum, Garden Nasturtium\1155
1155,1   ,1   ,4   ,4   
TRYCHNOS, Trychnos Gaultheriana\1156
1156,3   ,3   ,13  ,13  
TRYCHOSANTHES, Trychosanthes\1157
1157,3   ,3   ,12  ,12  
TUB, Tuberculinum, Tubercle Bacillus*\1158
1158,95  ,103 ,446 ,409 
TURNERA, Turnera, Damiana\1159
1159,9   ,9   ,38  ,38  
TUSSILAGO FAR, Tussilago Farfara\1160
1160,2   ,2   ,8   ,8   
TUSSILAGO FRAG, Tussilago Fragrans\1161
1161,3   ,3   ,12  ,12  
TUSSILAGO, Tussilago Petasites, Butter-Burr\1162
1162,6   ,6   ,24  ,24  
TYPHA LATIFOLIA, Typha Latifolia, Cat-tail Flag\1163
1163,3   ,3   ,11  ,11  
ULMUS, Ulmus\1164
1164,4   ,4   ,16  ,16  
UPAS ANTIARIS, Upas Antiaris, Resinous Exudation of Antiarus Toxicaria\1165
1165,4   ,4   ,16  ,16  
UPAS, Upas Tiente, Upas-Tree - Strychnos Tiente\1166
1166,20  ,20  ,84  ,84  
URANIUM NITRICUM, Uranium Nitricum, Nitrate of Uranium\1167
1167,35  ,37  ,150 ,142 
UREA, Urea, Carbamide\1168
